Date,Furnace,SP_Power,Avg_Load,Ore_qty,Flux_qty,Reductant_qty,Additive_qty,Cr%,Cr recovery,Cr_recovery_pct,Total_Charge,Ore_fraction,Flux_fraction,Reductant_fraction,Additive_fraction,Reductant_Ore_ratio,Flux_Ore_ratio,Additive_Total_ratio,Flux_Reductant_ratio,Power_per_Charge,Power_per_Ore,Load_Power_ratio,Power_per_Load,Energy_Intensity,Ore_Cost,Flux_Cost,Reductant_Cost,Additive_Cost,Total_Material_Cost,Power_Cost,Est_Metal_kg,Material_Cost_per_ton,Power_Cost_per_ton,Total_Cost_per_ton,Cost_per_Cr_recovery,Material_Cost_Fraction,Reductant_Cost_Fraction,Power_Load_interaction,Ore_Reductant_interaction,Flux_Ore_interaction,Power_Ore_interaction,Cr_deviation,Cr_deviation_abs,Cr_normalized,Cr_in_spec,Power_Efficiency_Score,Recovery_Efficiency_Score,Cost_Efficiency_Score,Overall_Efficiency_Score,Reductant_Ore_OK,Flux_Ore_OK,Power_OK,Recovery_OK,All_Constraints_OK,Fur_Fur_1,Fur_Fur_2,Fur_Fur_3,Fur_Fur_4,Fur_Fur_5,Furnace_Num,Date_parsed,Day_of_Week,Day_of_Month,Month,Week_of_Year
08-09-2025 00:00,Fur_3,3662,8.53,144.013,27.658,31.402,7.52,50.51,82.67%,82.67,210.593,0.6838451420512554,0.13133389998717906,0.1491122686888928,0.03570868927267288,0.2180497578826234,0.1920521050734857,0.03570868927267288,0.880771897306799,17.388992036772354,25.428259772185427,2.3293282359366465,429.3082732346691,148.32810207366816,648.0585,77.44239999999999,565.236,26.32,1317.0568999999998,203039.59,73.70755,17868.683737283358,2754664.7527966946,2779033.436533978,33214.21580654928,0.006444893865598066,0.42916596845588073,31236.859999999997,4522.296226,3983.1115540000005,527375.606,-7.490000000000002,7.490000000000002,0.03399999999999987,0,0.22999999999999998,0.0,1.0,0.269,1,1,1,0,0,False,False,True,False,False,3.0,2025-09-08,0,8,9,37
08-09-2025 00:00,Fur_4,3664,7.15,117.594,20.987,25.998,13.12,50.42,82.66%,82.66,177.69899999999998,0.6617594921749701,0.11810420992802435,0.1463035807742306,0.07383271712277503,0.22108270642139308,0.17846998844779505,0.07383271712277503,0.8072543731343036,20.619136855018883,31.158052016616054,1.9514192139737991,512.4474807765761,147.42682851338503,529.173,58.76359999999999,467.964,45.919999999999995,1101.8206,170284.4,62.19464999999999,17715.681332719134,2737926.815248579,2762142.496581298,33016.286117395386,0.006428875064416935,0.42471886984142426,26197.600000000002,3057.208812,2467.9452779999997,430864.41599999997,-7.579999999999998,7.579999999999998,0.028000000000000115,0,0.22666666666666668,0.0,1.0,0.268,1,1,1,0,0,False,False,False,True,False,4.0,2025-09-08,0,8,9,37
08-09-2025 00:00,Fur_5,3661,7.02,118.805,21.192,26.21,17.92,50.66,80.52%,80.52,184.127,0.6452339961005176,0.11509447283668336,0.14234740152177572,0.09732412954102332,0.22061360868133825,0.1783763294610805,0.09732412954102332,0.8085463255037647,19.883015527326247,30.81520112103698,1.9175088773559135,521.5098972208124,139.57876900183024,534.6225000000001,59.337599999999995,471.78000000000003,62.720000000000006,1128.4601,167051.43,64.44445,17510.58624908739,2592177.138605419,2616187.7248545066,32092.587400079818,0.006709839680172321,0.4180741525553274,25700.219999999998,3113.8790500000005,2517.71556,434945.10500000004,-7.340000000000003,7.340000000000003,0.043999999999999775,0,0.2316666666666667,0.0,1.0,0.2695,1,1,1,0,0,False,False,False,False,True,5.0,2025-09-08,0,8,9,37
09-09-2025 00:00,Fur_1,3681,7.04,111.023,19.03,25.058,10.13,52.07,91.18%,91.18,165.24099999999999,0.671885306915354,0.11516512245750149,0.15164517280820136,0.06130439781894325,0.22570097884491522,0.1714059233545669,0.06130439781894325,0.7594380732924386,22.276553639835154,33.15529184803787,1.9125237707144798,522.8692439106187,156.82693762443947,499.6035,53.284,451.044,35.455000000000005,1039.3865,168442.56,57.83434999999999,17971.784934040068,2912500.2701681615,2936972.0551022016,31861.27202323933,0.006132726945049573,0.4339521438848782,25914.24,2782.014334,2112.76769,408675.663,-5.93,5.93,0.138,0,0.19833333333333336,0.8828571428571438,0.9805831997719274,0.6970452113829575,1,1,1,1,1,True,False,False,False,False,1.0,2025-09-09,1,9,9,37
09-09-2025 00:00,Fur_2,3676,7.95,130.847,21.74,29.876,13.0,49.88,83.20%,83.2,195.46300000000002,0.6694208110997989,0.11122309593119924,0.1528473419521853,0.06650875101681647,0.22832773981575627,0.1661482482124294,0.06650875101681647,0.7276743631117162,18.80662836444749,28.093880424511983,2.162676822633297,462.3898789446693,149.51269549735756,588.8115,60.87199999999999,537.768,45.5,1232.9515000000001,189957.30000000002,68.41205000000001,18022.431720727564,2776664.344950926,2801186.7766716536,33268.251504413936,0.006448819907535924,0.4361631418591891,29224.2,3909.1849720000005,2844.61378,480993.57200000004,-8.119999999999997,8.119999999999997,-0.00799999999999983,0,0.20666666666666667,0.0,1.0,0.262,1,1,1,0,0,False,True,False,False,False,2.0,2025-09-09,1,9,9,37
09-09-2025 00:00,Fur_3,3650,8.46,151.205,29.706,31.334,9.71,49.42,77.06%,77.06,221.955,0.681241693135996,0.1338379401229979,0.14117276024419365,0.04374760649681242,0.20722859556741777,0.19646175591771595,0.04374760649681242,0.9480436283894929,16.4447748417472,24.13941321954027,2.3178082191780827,431.4420293803748,139.12279516118133,680.4225,83.1768,564.012,33.985,1361.5963,200713.50000000003,77.68425,17527.314738830584,2583709.0529933674,2607736.367732198,33406.81998119649,0.006738070771366,0.41422850517440446,30879.000000000004,4737.85747,4491.69573,551898.25,-8.579999999999998,8.579999999999998,-0.03866666666666655,0,0.25,0.0,1.0,0.275,1,1,1,0,0,False,False,True,False,False,3.0,2025-09-09,1,9,9,37
09-09-2025 00:00,Fur_4,3679,7.06,117.016,20.425,26.16,12.05,49.79,87.41%,87.41,175.651,0.6661846502439497,0.11628171772435113,0.14893168840484824,0.06860194362685097,0.22355916948486387,0.1745487781623985,0.06860194362685097,0.7807721414077927,20.944941958770514,31.44014466876201,1.9189997281870073,521.1047420531527,147.87129022891983,526.572,57.19,470.88,42.175000000000004,1096.8169999999998,168829.31,61.47785,17840.848370592008,2746181.104251369,2770521.952621961,31337.20113812873,0.006454669563556873,0.42931500879362744,25973.739999999998,3061.1385600000003,2390.0518,430501.864,-8.21,8.21,-0.014000000000000058,0,0.20166666666666666,0.3442857142857138,1.0,0.4326428571428569,1,1,1,1,1,False,False,False,True,False,4.0,2025-09-09,1,9,9,37
09-09-2025 00:00,Fur_5,3678,6.97,115.834,20.277,25.904,14.51,50.71,89.21%,89.21,176.52499999999998,0.6561903413114291,0.11486758249539727,0.14674408723976776,0.08219798895340605,0.2236303656643959,0.17505222840398996,0.08219798895340605,0.7827748308070248,20.835575697493276,31.75233496423904,1.8950516585100599,527.6900247216607,145.22396261152812,521.253,56.7756,466.272,50.785,1095.0856,166631.79,61.78374999999999,17724.49228154653,2697016.448499808,2721240.9407813544,30165.623997132854,0.006528981095501907,0.4257858929018882,25635.66,3000.563936,2348.7660180000003,426037.452,-7.289999999999999,7.289999999999999,0.04733333333333339,0,0.20333333333333337,0.6014285714285705,1.0,0.5617142857142853,1,1,1,1,1,False,False,False,False,True,5.0,2025-09-09,1,9,9,37
10-09-2025 00:00,Fur_1,3575,7.0,112.793,19.935,25.356,14.05,49.64,85.47%,85.47,172.13400000000001,0.6552627604075895,0.11581093799017043,0.1473038446791453,0.08162245692309479,0.22480118247762554,0.1767396897259609,0.08162245692309479,0.7862044176445646,20.76870345196184,31.695229032872348,1.958041958041958,510.71421275511244,145.38092416373289,507.56850000000003,55.81799999999999,456.408,49.175000000000004,1068.9695000000002,162662.5,60.246900000000004,17743.14529046308,2699931.4487550394,2724174.5940455026,31504.274245929253,0.006528796835845904,0.426960731807596,25025.0,2859.9793080000004,2248.528455,403234.97500000003,-8.36,8.36,-0.023999999999999962,0,0.375,0.06714285714285698,1.0,0.3460714285714285,1,1,1,1,1,True,False,False,False,False,1.0,2025-09-10,2,10,9,37
10-09-2025 00:00,Fur_2,3579,9.73,160.787,25.864,35.662,12.18,50.62,83.66%,83.66,234.49300000000002,0.6856793166533756,0.11029753553410976,0.15208129880209642,0.05194184901041821,0.22179653689790507,0.16085877489561484,0.05194184901041821,0.7252537511846293,15.262715731386436,22.259262115349735,2.7186364906398435,367.8314113225682,148.50622406639002,723.5415,72.4192,641.9159999999999,42.629999999999995,1480.5067,226353.855,82.07255,18038.999641171133,2757972.732661529,2782511.7323027,32866.8997437125,0.0064981712545601495,0.43357858495338114,34823.67,5733.985994,4158.594968,575456.6730000001,-7.380000000000003,7.380000000000003,0.04133333333333316,0,0.3683333333333333,0.0,1.0,0.3105,1,1,1,0,0,False,True,False,False,False,2.0,2025-09-10,2,10,9,37
10-09-2025 00:00,Fur_3,3574,8.65,149.404,27.404,33.925,12.65,49.34,80.02%,80.02,223.383,0.6688243957687021,0.12267719566842597,0.15186921117542515,0.05662919738744667,0.2270688855246922,0.1834221293712208,0.05662919738744667,0.8077818479651631,15.999426993101533,23.9217154566028,2.420257414661444,413.1791429850702,138.39504349032828,672.318,76.7312,610.65,44.275,1403.9742,200948.15,78.18405,17957.296916698484,2570193.664820382,2594650.9617370805,32024.82055957888,0.006938272605492126,0.4349438899945597,30915.100000000002,5068.530699999999,4094.2672159999997,533969.896,-8.659999999999997,8.659999999999997,-0.043999999999999775,0,0.3766666666666667,0.0,1.0,0.313,1,1,1,0,0,False,False,True,False,False,3.0,2025-09-10,2,10,9,37
10-09-2025 00:00,Fur_4,3575,7.06,111.036,21.09,24.756,11.08,48.07,89.36%,89.36,167.96200000000002,0.6610781009990354,0.12556411569283527,0.14739048118026696,0.06596730212786225,0.22295471538100511,0.1899383966466876,0.06596730212786225,0.8519146529360698,21.28457627320465,32.196764723181985,1.9748251748251746,506.3738659527102,150.26910848882483,499.66200000000003,59.05199999999999,445.608,38.78,1043.102,164056.75,58.7867,17743.84342036549,2790712.0147924614,2814955.858212827,31152.676607047662,0.006318006875015249,0.42719503941129433,25239.5,2748.807216,2341.74924,396953.7,-9.93,9.93,-0.12866666666666665,0,0.375,0.6228571428571428,1.0,0.6239285714285714,1,1,1,1,1,False,False,False,True,False,4.0,2025-09-10,2,10,9,37
10-09-2025 00:00,Fur_5,3577,7.05,115.2,21.848,25.433,12.06,49.12,87.85%,87.85,174.541,0.6600168441798775,0.1251740278788365,0.14571361456620507,0.06909551337508094,0.2207725675280159,0.18965277613148632,0.06909551337508094,0.8590413691250984,20.493752184300536,31.05034695268796,1.9709253564439475,507.37581455662206,144.48095289931877,518.4,61.17439999999999,457.794,42.21,1079.5783999999999,163916.025,61.089349999999996,17672.121245356186,2683217.6967016347,2707389.817946991,30471.466718593034,0.006543073741078848,0.42404886944755477,25217.85,2929.8816,2516.8896,412070.4,-8.880000000000003,8.880000000000003,-0.05866666666666684,0,0.3716666666666667,0.4071428571428563,1.0,0.5150714285714282,1,1,1,1,1,False,False,False,False,True,5.0,2025-09-10,2,10,9,37
11-09-2025 00:00,Fur_1,3601,6.98,109.198,20.516,24.423,10.64,51.73,92.39%,92.39,164.777,0.6627017120107782,0.12450766793909344,0.14821850136851625,0.06457211868161213,0.22365794040497133,0.18787889716039766,0.06457211868161213,0.8400278082124305,21.85377813651177,32.976794144793914,1.938350458206054,515.902504885028,152.5393713928522,491.39099999999996,57.444799999999994,439.614,37.24,1025.6897999999999,163377.37000000002,57.67194999999999,17784.89889799114,2832874.04015297,2857158.939050961,30593.84237124918,0.006238872933677599,0.4286032677716011,25134.980000000003,2666.9427539999997,2240.3061679999996,393221.99799999996,-6.270000000000003,6.270000000000003,0.11533333333333312,0,0.33166666666666667,1.0,0.994698510567462,0.7984397021134925,1,1,1,1,1,True,False,False,False,False,1.0,2025-09-11,3,11,9,37
11-09-2025 00:00,Fur_2,3603,10.95,177.575,30.78,39.563,7.85,51.02,85.85%,85.85,255.768,0.6942815363923556,0.12034343623909168,0.15468315035500924,0.030691877013543523,0.22279600043476844,0.17333520949832348,0.030691877013543523,0.7779996264691852,14.086985080228958,20.29001818786418,3.0391340549542045,329.0410658409986,154.25248662850709,799.0875,86.184,712.134,27.474999999999998,1624.8804999999998,256443.525,89.5188,18151.276603350358,2864689.0373865603,2889340.3139899108,33268.16711560058,0.006296317043738234,0.4382685372862805,39452.85,7025.399725,5465.7585,639802.725,-6.979999999999997,6.979999999999997,0.06800000000000021,0,0.32833333333333337,0.12142857142857062,0.9890070887615614,0.3570157034665976,1,1,1,1,1,False,True,False,False,False,2.0,2025-09-11,3,11,9,37
11-09-2025 00:00,Fur_3,3605,10.45,178.189,30.393,39.629,11.42,50.44,80.74%,80.74,259.631,0.6863163489721952,0.11706229225323633,0.1526358562729412,0.04398550250162731,0.22239868778432625,0.17056608336897294,0.04398550250162731,0.7669383338732159,13.885090763429638,20.231327297244345,2.8987517337031896,344.9760435429624,145.0991984778397,801.8505,85.1004,713.322,39.97,1640.2429,244869.62499999997,90.87084999999999,18050.264743864507,2694699.4003027375,2719249.665046602,33267.06221001471,0.006653863043995408,0.43488802786465347,37672.25,7061.451880999999,5415.6982769999995,642371.345,-7.560000000000002,7.560000000000002,0.02933333333333318,0,0.32499999999999996,0.0,1.0,0.2975,1,1,1,0,0,False,False,True,False,False,3.0,2025-09-11,3,11,9,37
